date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:28:42	2331/2331	---M--	200	added ('OK')	image/jpeg	etag:%2280a3ffb63139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item3f.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item3f.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:42	2476/2476	---M--	200	added ('OK')	image/jpeg	etag:%2280a3ffb63139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item3g.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item3g.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:42	1716/1716	---M--	200	added ('OK')	image/jpeg	etag:%22067c9b83139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item7a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item7a.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:42	1558/1558	---M--	200	added ('OK')	image/jpeg	etag:%22067c9b83139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item7b.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item7b.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:43	1340/1340	---M--	200	added ('OK')	image/jpeg	etag:%22067c9b83139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item6b.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item6b.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:43	2943/2943	---M--	200	added ('OK')	image/jpeg	etag:%2280cd95a11313d01:0%22	http://www.winsfordasc.co.uk/Resources/waschatsmall1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/waschatsmall1.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:43	2626/2626	---M--	200	added ('OK')	image/jpeg	etag:%220642ea21313d01:0%22	http://www.winsfordasc.co.uk/Resources/wascnamedhatsmal.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/wascnamedhatsmal.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:43	1914/1914	---M--	200	added ('OK')	image/jpeg	etag:%22806019541313d01:0%22	http://www.winsfordasc.co.uk/Resources/blackpolosmall1a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/blackpolosmall1a.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:43	2380/2380	---M--	200	added ('OK')	image/jpeg	etag:%220ca80531313d01:0%22	http://www.winsfordasc.co.uk/Resources/blackorangepolos.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/blackorangepolos.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:44	1719/1719	---M--	200	added ('OK')	image/jpeg	etag:%220642ea21313d01:0%22	http://www.winsfordasc.co.uk/Resources/whitepolosmall1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/whitepolosmall1.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:44	2454/2454	---M--	200	added ('OK')	image/jpeg	etag:%228011226d1313d01:0%22	http://www.winsfordasc.co.uk/Resources/hoodysmall1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/hoodysmall1.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:44	2912/2912	---M--	200	added ('OK')	image/jpeg	etag:%2280baa951313d01:0%22	http://www.winsfordasc.co.uk/Resources/tbagsmall1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/tbagsmall1.jpg	(from http://www.winsfordasc.co.uk/shop.html)
06:28:44	101/101	---M--	200	added ('OK')	image/png	etag:%228019d19c1313d01:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhite1g.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhite1g.png	(from http://www.winsfordasc.co.uk/shop.html)
06:28:44	937/937	---M--	200	added ('OK')	image/png	etag:%220b0699d1313d01:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhite1h.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhite1h.png	(from http://www.winsfordasc.co.uk/linksa.html)
06:28:45	12247/12247	---M--	200	added ('OK')	text/html	etag:%2207aa4fd3c4c91:0%22	http://www.winsfordasc.co.uk/Fundraising.htm	wascPublic/wasc/www.winsfordasc.co.uk/Fundraising.html	(from http://www.winsfordasc.co.uk/linksa.html)
06:29:02	20378/20378	---M--	200	added ('OK')	image/jpeg	etag:%220c7c4671313d01:0%22	http://www.winsfordasc.co.uk/Resources/easysfund.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/easysfund.jpg	(from http://www.winsfordasc.co.uk/linksa.html)
06:29:10	16735/16735	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22090ee625db5cd1:0%22	http://www.winsfordasc.co.uk/Resources/Club%20Champs%20Conditions%202010.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Club%20Champs%20Conditions%202010.docx	(from http://www.winsfordasc.co.uk/linksa.html)
06:29:31	4009/4009	---M--	200	added ('OK')	image/jpeg	etag:%2280f7fa25b3ad01:0%22	http://www.winsfordasc.co.uk/Resources/photo1a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/photo1a.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:34	26112/26112	---M--	200	added ('OK')	application/msword	etag:%22050d0475eb5cd1:0%22	http://www.winsfordasc.co.uk/Resources/wasc_log2.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/wasc_log2.doc	(from http://www.winsfordasc.co.uk/linksa.html)
06:29:35	29102/29102	---M--	200	added ('OK')	image/jpeg	etag:%228025c14b1313d01:0%22	http://www.winsfordasc.co.uk/Resources/alishanationalme.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/alishanationalme.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:40	33942/33942	---M--	200	added ('OK')	image/jpeg	etag:%22801c8d881313d01:0%22	http://www.winsfordasc.co.uk/Resources/nwrageteammedals.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nwrageteammedals.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:40	28625/28625	---M--	200	added ('OK')	image/jpeg	etag:%220941b8f1313d01:0%22	http://www.winsfordasc.co.uk/Resources/regionalyouth201.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/regionalyouth201.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:40	52163/52163	---M--	200	added ('OK')	image/jpeg	etag:%220a5fe811313d01:0%22	http://www.winsfordasc.co.uk/Resources/liverpoolsprints.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/liverpoolsprints.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:43	16848/16848	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%228021dd9c8fbfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Cheshire%20County%20Championships%202014%20B.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Cheshire%20County%20Championships%202014%20B.docx	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:45	12146/12146	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22804ee9e8fbfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Cheshires%20Ashley%20Hogg.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Cheshires%20Ashley%20Hogg.docx	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:47	46736/46736	---M--	200	added ('OK')	image/jpeg	etag:%2280f5d35e1313d01:0%22	http://www.winsfordasc.co.uk/Resources/ccwinnteam.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/ccwinnteam.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:47	13289/13289	---M--	200	added ('OK')	image/jpeg	etag:%2204031641313d01:0%22	http://www.winsfordasc.co.uk/Resources/deathcampisurviv.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/deathcampisurviv.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:50	13288/13288	---M--	200	added ('OK')	image/jpeg	etag:%2280d6c9641313d01:0%22	http://www.winsfordasc.co.uk/Resources/deathcampisurviv1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/deathcampisurviv1.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:55	32256/32256	---M--	200	added ('OK')	application/msword	etag:%22804fc06290bfcf1:0%22	http://www.winsfordasc.co.uk/Resources/NorthMids2014.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/NorthMids2014.doc	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:55	45185/45185	---M--	200	added ('OK')	image/jpeg	etag:%2280ef5b871313d01:0%22	http://www.winsfordasc.co.uk/Resources/nmidswinsfordtea.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nmidswinsfordtea.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:29:58	13577/13577	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2208731d90bfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Corby%20report%2013.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Corby%20report%2013.docx	(from http://www.winsfordasc.co.uk/news2014.html)
06:30:00	133021/133021	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%220926e3890bfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Cyprus%20Warm%20Weather%20Training%20Camp%20April%202014.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Cyprus%20Warm%20Weather%20Training%20Camp%20April%202014.docx	(from http://www.winsfordasc.co.uk/news2014.html)
06:30:01	33792/33792	---M--	200	added ('OK')	application/msword	etag:%220cdc64090bfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Frills%20at%20Snow%20Frills.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Frills%20at%20Snow%20Frills.doc	(from http://www.winsfordasc.co.uk/news2014.html)
06:30:03	15168/15168	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22046333d90bfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Fast%20Swimming%20at%20Conwy%20Open.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Fast%20Swimming%20at%20Conwy%20Open.docx	(from http://www.winsfordasc.co.uk/news2014.html)
06:30:03	1179/1179	---M--	200	added ('OK')	image/png	etag:%2280b35d163239cd1:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhiteb.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhiteb.png	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:06	49721/49721	---M--	200	added ('OK')	image/jpeg	etag:%220701e511313d01:0%22	http://www.winsfordasc.co.uk/Resources/arenawinsfordtea.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/arenawinsfordtea.jpg	(from http://www.winsfordasc.co.uk/news2014.html)
06:30:06	12861/12861	---M--	200	added ('OK')	image/jpeg	etag:%228095f9841313d01:0%22	http://www.winsfordasc.co.uk/Resources/nationalboysrela.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nationalboysrela.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:07	35840/35840	---M--	200	added ('OK')	application/msword	etag:%220a2cc9790bfcf1:0%22	http://www.winsfordasc.co.uk/Resources/Sheffield%20Teaspoon%20Meet.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Sheffield%20Teaspoon%20Meet.doc	(from http://www.winsfordasc.co.uk/news2014.html)
06:30:08	9055/9055	---M--	200	added ('OK')	image/jpeg	etag:%220a8ba6d1313d01:0%22	http://www.winsfordasc.co.uk/Resources/img0215a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/img0215a.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:08	16527/16527	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%220b1cc4eb2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/National%20Youth%20Championships%20report%202013.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/National%20Youth%20Championships%20report%202013.docx	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:12	19493/19493	---M--	200	added ('OK')	image/jpeg	etag:%220a5fe811313d01:0%22	http://www.winsfordasc.co.uk/Resources/liverpoolsprintp.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/liverpoolsprintp.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:20	88016/88016	---M--	200	added ('OK')	application/pdf	etag:%2280259f69b2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/Salford%20report%2027%20Medals.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Salford%20report%2027%20Medals.pdf	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:22	85115/85115	---M--	200	added ('OK')	application/pdf	etag:%2280e78a75b2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/Winsford%20meet_2013%20report.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Winsford%20meet_2013%20report.pdf	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:25	16014/16014	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%220195658b2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/NW%20regional%20Report%20Ashley%20Hogg.docx	wascPublic/wasc/www.winsfordasc.co.uk/Resources/NW%20regional%20Report%20Ashley%20Hogg.docx	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:30	107854/107854	---M--	200	added ('OK')	application/pdf	etag:%2201c1244b2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/COLSC_sprint_meet%20report.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/COLSC_sprint_meet%20report.pdf	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:32	11924/11924	---M--	200	added ('OK')	image/jpeg	etag:%2280ef5b871313d01:0%22	http://www.winsfordasc.co.uk/Resources/nofrillsphoto1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nofrillsphoto1.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:35	93238/93238	---M--	200	added ('OK')	application/pdf	etag:%228082bd57b2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/NW%20Regional%20Age%20Groups%202013%20report.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/NW%20Regional%20Age%20Groups%202013%20report.pdf	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:35	21583/21583	---M--	200	added ('OK')	image/jpeg	etag:%220642ea21313d01:0%22	http://www.winsfordasc.co.uk/Resources/wiganteamweb1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/wiganteamweb1.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:38	81965/81965	---M--	200	added ('OK')	application/pdf	etag:%2280a4833db2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/Cath_anker_report.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Cath_anker_report.pdf	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:38	15008/15008	---M--	200	added ('OK')	image/jpeg	etag:%220b325891313d01:0%22	http://www.winsfordasc.co.uk/Resources/nwryouthcoach201.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nwryouthcoach201.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:40	8219/8219	---M--	200	added ('OK')	image/jpeg	etag:%22024e3551313d01:0%22	http://www.winsfordasc.co.uk/Resources/bristoljayphoto1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/bristoljayphoto1.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:41	14877/14877	---M--	200	added ('OK')	image/jpeg	etag:%2280ba7b561313d01:0%22	http://www.winsfordasc.co.uk/Resources/bristolteamphoto.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/bristolteamphoto.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:42	7630/7630	---M--	200	added ('OK')	image/jpeg	etag:%220e6ce611313d01:0%22	http://www.winsfordasc.co.uk/Resources/cimg5860.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/cimg5860.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:43	19720/19720	---M--	200	added ('OK')	image/jpeg	etag:%2280225601313d01:0%22	http://www.winsfordasc.co.uk/Resources/cheshireswimteam.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/cheshireswimteam.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:46	21015/21015	---M--	200	added ('OK')	image/jpeg	etag:%228027f8a31313d01:0%22	http://www.winsfordasc.co.uk/Resources/winsfordboysatde.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/winsfordboysatde.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:47	21413/21413	---M--	200	added ('OK')	image/jpeg	etag:%228033e8521313d01:0%22	http://www.winsfordasc.co.uk/Resources/bfinalteamphoto.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/bfinalteamphoto.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:48	6323/6323	---M--	200	added ('OK')	image/jpeg	etag:%228052f24c1313d01:0%22	http://www.winsfordasc.co.uk/Resources/alishatopgirl1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/alishatopgirl1.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:48	84172/84172	---M--	200	added ('OK')	application/pdf	etag:%228014bc76b2d3ce1:0%22	http://www.winsfordasc.co.uk/Resources/Winsford_wigan%20report.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Winsford_wigan%20report.pdf	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:49	5488/5488	---M--	200	added ('OK')	image/jpeg	etag:%228049be891313d01:0%22	http://www.winsfordasc.co.uk/Resources/oscarsimage1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/oscarsimage1.jpg	(from http://www.winsfordasc.co.uk/news2012.html)
06:30:50	20788/20788	---M--	200	added ('OK')	image/jpeg	etag:%22037fda01313d01:0%22	http://www.winsfordasc.co.uk/Resources/warrwinnteam1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/warrwinnteam1.jpg	(from http://www.winsfordasc.co.uk/news2013.html)
06:30:52	21773/21773	---M--	200	added ('OK')	image/jpeg	etag:%2202c92851313d01:0%22	http://www.winsfordasc.co.uk/Resources/nationals2012a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nationals2012a.jpg	(from http://www.winsfordasc.co.uk/news2012.html)
06:30:52	14467/14467	---M--	200	added ('OK')	image/jpeg	etag:%2280fd828e1313d01:0%22	http://www.winsfordasc.co.uk/Resources/regionalage2012a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/regionalage2012a.jpg	(from http://www.winsfordasc.co.uk/news2012.html)
06:30:52	15314/15314	---M--	200	added ('OK')	image/jpeg	etag:%22802ab48f1313d01:0%22	http://www.winsfordasc.co.uk/Resources/regionalyouth201a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/regionalyouth201a.jpg	(from http://www.winsfordasc.co.uk/news2012.html)
06:30:53	1386/1386	---M--	200	added ('OK')	image/gif	etag:%2204b9c7f1313d01:0%22	http://www.winsfordasc.co.uk/Resources/item2h.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2h.gif	(from http://www.winsfordasc.co.uk/openmeets.html)
06:30:53	605/605	---M--	200	added ('OK')	image/gif	etag:%2280b437f1313d01:0%22	http://www.winsfordasc.co.uk/Resources/item2g.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2g.gif	(from http://www.winsfordasc.co.uk/openmeets.html)
06:30:54	8762/8762	---M--	200	added ('OK')	image/jpeg	etag:%220acc9f1313d01:0%22	http://www.winsfordasc.co.uk/Resources/topboyandgirls1a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/topboyandgirls1a.jpg	(from http://www.winsfordasc.co.uk/news2012.html)
06:30:54	1300/1300	---M--	200	added ('OK')	image/gif	etag:%22802d707b1313d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b8.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b8.gif	(from http://www.winsfordasc.co.uk/openmeets.html)
06:30:54	531/531	---M--	200	added ('OK')	image/gif	etag:%22097d77a1313d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b7.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b7.gif	(from http://www.winsfordasc.co.uk/openmeets.html)
06:30:54	1974/1974	---M--	200	added ('OK')	image/png	etag:%2204af6163239cd1:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhitef.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhitef.png	(from http://www.winsfordasc.co.uk/openmeets.html)
06:30:55	1265/1265	---M--	200	added ('OK')	image/jpeg	etag:%220e0568a1313d01:0%22	http://www.winsfordasc.co.uk/Resources/pdficon1a.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/pdficon1a.jpg	(from http://www.winsfordasc.co.uk/openmeets.html)
06:30:55	22584/22584	---M--	200	added ('OK')	image/jpeg	etag:%228027f8a31313d01:0%22	http://www.winsfordasc.co.uk/Resources/winsfordclubphot.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/winsfordclubphot.jpg	(from http://www.winsfordasc.co.uk/news2012.html)
06:31:08	79724/79724	---M--	200	added ('OK')	application/pdf	etag:%2209d4f521313d01:0%22	http://www.winsfordasc.co.uk/Resources/autumn%20open%20results%202010.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/autumn%20open%20results%202010.pdf	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:09	95064/95064	---M--	200	added ('OK')	application/pdf	etag:%2280cb5e491313d01:0%22	http://www.winsfordasc.co.uk/Resources/Dev%20Meet%202010%20full%20results.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Dev%20Meet%202010%20full%20results.pdf	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:15	122805/122805	---M--	200	added ('OK')	application/pdf	etag:%2209a93661313d01:0%22	http://www.winsfordasc.co.uk/Resources/dev%20meet%202011%20full%20results.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/dev%20meet%202011%20full%20results.pdf	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:23	94319/94319	---M--	200	added ('OK')	application/pdf	etag:%2280b147931313d01:0%22	http://www.winsfordasc.co.uk/Resources/summer%20meet%20full%20results%207-7-12.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/summer%20meet%20full%20results%207-7-12.pdf	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:24	91477/91477	---M--	200	added ('OK')	application/pdf	etag:%2204c6b3797ece1:0%22	http://www.winsfordasc.co.uk/Resources/wasc%20meet%20full%20results%206-7-13.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/wasc%20meet%20full%20results%206-7-13.pdf	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:29	35840/35840	---M--	200	added ('OK')	application/msword	etag:%220f0f56d5eb5cd1:0%22	http://www.winsfordasc.co.uk/Resources/Withdrawal%20Form.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Withdrawal%20Form.doc	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:30	1615/1615	---M--	200	added ('OK')	image/png	etag:%2209631123239cd1:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhite1.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhite1.png	(from http://www.winsfordasc.co.uk/coaches.html)
06:31:30	31232/31232	---M--	200	added ('OK')	application/msword	etag:%220f66d455eb5cd1:0%22	http://www.winsfordasc.co.uk/Resources/TM%20Lite%20Help%20Sheet.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/TM%20Lite%20Help%20Sheet.doc	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:30	1040/1040	---M--	200	added ('OK')	image/png	etag:%220c362133239cd1:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhite1b.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhite1b.png	(from http://www.winsfordasc.co.uk/fees.html)
06:31:38	2538/2538	---M--	200	added ('OK')	image/png	etag:%2280862c153239cd1:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhite1c.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhite1c.png	(from http://www.winsfordasc.co.uk/nutritionadvise.html)
06:31:38	98485/98485	---M--	200	added ('OK')	application/pdf	etag:%22803fb651313d01:0%22	http://www.winsfordasc.co.uk/Resources/dev%20meet%2014%20results.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/dev%20meet%2014%20results.pdf	(from http://www.winsfordasc.co.uk/openmeets.html)
06:31:40	329/329	---M--	200	added ('OK')	text/xml	etag:%22804ee474d4c4c91:0%22	http://www.winsfordasc.co.uk/Fundraising_files/filelist.xml	wascPublic/wasc/www.winsfordasc.co.uk/Fundraising_files/filelist.xml	(from http://www.winsfordasc.co.uk/Fundraising.htm)
06:31:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Sep%202015%2005:30:55%20GMT	http://www.winsfordasc.co.uk/Fundraising_files/editdata.mso	wascPublic/wasc/www.winsfordasc.co.uk/Fundraising_files/editdata.f1.delayed	(from http://www.winsfordasc.co.uk/Fundraising.htm)
06:31:51	5748/5748	---M--	200	added ('OK')	image/jpeg	etag:%22012ae76d4c4c91:0%22	http://www.winsfordasc.co.uk/Fundraising_files/image002.jpg	wascPublic/wasc/www.winsfordasc.co.uk/Fundraising_files/image002.jpg	(from http://www.winsfordasc.co.uk/Fundraising.htm)
06:31:53	5095/5095	---M--	200	added ('OK')	image/jpeg	etag:%220f3a37cd4c4c91:0%22	http://www.winsfordasc.co.uk/Fundraising_files/image004.jpg	wascPublic/wasc/www.winsfordasc.co.uk/Fundraising_files/image004.jpg	(from http://www.winsfordasc.co.uk/Fundraising.htm)
06:31:55	18392/18392	---M--	200	added ('OK')	image/jpeg	etag:%220f3a37cd4c4c91:0%22	http://www.winsfordasc.co.uk/Fundraising_files/image006.jpg	wascPublic/wasc/www.winsfordasc.co.uk/Fundraising_files/image006.jpg	(from http://www.winsfordasc.co.uk/Fundraising.htm)
06:32:06	1395200/1395200	---M--	200	added ('OK')	application/msword	etag:%228035602f5eb5cd1:0%22	http://www.winsfordasc.co.uk/Resources/Swim21%20Nutrition.doc	wascPublic/wasc/www.winsfordasc.co.uk/Resources/Swim21%20Nutrition.doc	(from http://www.winsfordasc.co.uk/linksa.html)
